product_id,sku,product_name,category,sub_category,brand,launch_date,cost_price,mrp
258,SKU-100258,Luminate Racket Plus 518,Sports,Racket,Luminate,2024-06-02,3120.84,5076.74
259,SKU-100259,Zephyr Spices Plus 990,Grocery,Spices,Zephyr,2023-01-31,4028.59,9651.76
260,SKU-100260,Axton Non-Fiction Series 221,Books,Non-Fiction,Axton,2023-07-04,464.44,837.97
261,SKU-100261,Cresta Camera Lite 362,Electronics,Camera,Cresta,2023-12-28,1960.4,3973.65
262,SKU-100262,Orion Dumbbell Model 52,Sports,Dumbbell,Orion,2022-06-10,1901.04,4519.99
263,SKU-100263,Orion Sunscreen Pro 507,Beauty,Sunscreen,Orion,2023-03-27,4437.13,10308.84
264,SKU-100264,Summit Camera Lite 904,Electronics,Camera,Summit,2024-09-17,799.29,1440.76
265,SKU-100265,Luminate Academic Plus 293,Books,Academic,Luminate,2022-05-23,801.84,1373.32
266,SKU-100266,Zephyr Vacuum Lite 9,Home & Kitchen,Vacuum,Zephyr,2025-08-22,1676.36,2641.22
267,SKU-100267,Verde Jeans Model 442,Clothing,Jeans,Verde,2023-08-23,319.61,673.3
268,SKU-100268,Orion Spices Series 904,Grocery,Spices,Orion,2023-11-04,953.17,1431.45
269,SKU-100269,Zephyr Board Game Pro 745,Toys,Board Game,Zephyr,2024-03-04,4827.79,6999.54
270,SKU-100270,Axton Non-Fiction Pro 783,Books,Non-Fiction,Axton,2025-04-25,2169.51,3468.5
271,SKU-100271,Halcyon Yoga Mat Plus 375,Sports,Yoga Mat,Halcyon,2024-01-09,3178.5,4284.94
272,SKU-100272,Luminate Snacks Model 411,Grocery,Snacks,Luminate,2024-01-05,3644.25,7555.14
273,SKU-100273,Neptune Sauce Model 584,Grocery,Sauce,Neptune,2024-10-09,1866.46,3663.37
274,SKU-100274,Zephyr Spices Lite 200,Grocery,Spices,Zephyr,2022-12-26,778.77,1383.12
275,SKU-100275,Axton Headphones Pro 567,Electronics,Headphones,Axton,2024-07-24,1072.58,1765.96
276,SKU-100276,Verde Sneakers Pro 76,Clothing,Sneakers,Verde,2023-12-12,1600.67,3797.89
277,SKU-100277,Cresta Charger Plus 517,Electronics,Charger,Cresta,2023-09-14,3198.54,3648.81
278,SKU-100278,Neptune Bike Helmet Plus 783,Sports,Bike Helmet,Neptune,2022-10-26,2021.49,4400.28
279,SKU-100279,Cresta Smartwatch Lite 287,Electronics,Smartwatch,Cresta,2024-12-01,83.73,197.83
280,SKU-100280,Verde Blender Lite 697,Home & Kitchen,Blender,Verde,2023-10-17,2640.87,4555.23
281,SKU-100281,Axton Socks Lite 122,Clothing,Socks,Axton,2025-05-08,4611.49,8627.94
282,SKU-100282,Orion Socks Series 999,Clothing,Socks,Orion,2023-04-24,4069.78,9858.02
283,SKU-100283,Cresta Racket Model 404,Sports,Racket,Cresta,2023-10-09,4134.8,5777.1
284,SKU-100284,Neptune Puzzle Pro 814,Toys,Puzzle,Neptune,2022-08-13,3985.54,7286.32
285,SKU-100285,Summit Blender Pro 572,Home & Kitchen,Blender,Summit,2022-08-22,1652.47,2915.96
286,SKU-100286,Primex Self-Help Pro 774,Books,Self-Help,Primex,2024-10-12,3837.71,5609.77
287,SKU-100287,Zephyr Smartwatch Series 204,Electronics,Smartwatch,Zephyr,2023-01-14,758.65,1703.95
288,SKU-100288,Orion Makeup Lite 522,Beauty,Makeup,Orion,2025-05-10,3305.69,7799.58
289,SKU-100289,Cresta Phone Plus 513,Electronics,Phone,Cresta,2022-09-15,3225.76,7079.59
290,SKU-100290,Halcyon Beverage Model 47,Grocery,Beverage,Halcyon,2025-03-31,176.57,242.52
291,SKU-100291,Zephyr Laptop Model 141,Electronics,Laptop,Zephyr,2024-10-21,3950.45,4825.27
292,SKU-100292,Summit Non-Fiction Pro 824,Books,Non-Fiction,Summit,2022-10-02,4521.08,8805.36
293,SKU-100293,Verde Camera Plus 532,Electronics,Camera,Verde,2025-05-19,1373.71,1620.89
294,SKU-100294,Primex Vacuum Plus 153,Home & Kitchen,Vacuum,Primex,2024-09-12,4071.33,8313.48
295,SKU-100295,Axton Cooker Lite 915,Home & Kitchen,Cooker,Axton,2022-11-20,457.91,843.74
296,SKU-100296,Summit Sneakers Lite 144,Clothing,Sneakers,Summit,2023-08-30,3019.84,6123.93
297,SKU-100297,Summit Dumbbell Pro 954,Sports,Dumbbell,Summit,2023-09-23,2453.95,4726.89
298,SKU-100298,Verde Action Figure Lite 327,Toys,Action Figure,Verde,2023-11-20,2752.32,4656.33
299,SKU-100299,Luminate Haircare Series 403,Beauty,Haircare,Luminate,2023-05-31,4634.72,6401.61
300,SKU-100300,Verde Beverage Lite 758,Grocery,Beverage,Verde,2023-01-28,4363.01,6666.61
301,SKU-100301,Luminate Phone Pro 608,Electronics,Phone,Luminate,2023-11-10,3936.16,7220.1
302,SKU-100302,Luminate Charger Pro 520,Electronics,Charger,Luminate,2025-05-25,1404.81,2827.34
303,SKU-100303,Orion Academic Lite 546,Books,Academic,Orion,2024-01-22,4563.5,9999.89
304,SKU-100304,Orion Yoga Mat Plus 726,Sports,Yoga Mat,Orion,2024-11-23,532.66,1158.02
305,SKU-100305,Neptune Blender Lite 307,Home & Kitchen,Blender,Neptune,2024-07-25,4273.98,10521.53
306,SKU-100306,Cresta Sunscreen Plus 836,Beauty,Sunscreen,Cresta,2022-07-26,1674.39,2511.88
307,SKU-100307,Cresta Dress Model 378,Clothing,Dress,Cresta,2023-10-02,316.17,379.26
308,SKU-100308,Axton Blender Pro 690,Home & Kitchen,Blender,Axton,2025-02-14,3363.32,5327.23
309,SKU-100309,Cresta Snacks Model 427,Grocery,Snacks,Cresta,2024-10-09,1194.84,2557.69
310,SKU-100310,Orion Dumbbell Lite 316,Sports,Dumbbell,Orion,2025-03-31,1255.68,2151.43
311,SKU-100311,Neptune Beverage Model 612,Grocery,Beverage,Neptune,2024-02-27,1564.93,3513.12
312,SKU-100312,Neptune Board Game Plus 272,Toys,Board Game,Neptune,2024-07-23,365.24,682.65
313,SKU-100313,Luminate Sneakers Lite 592,Clothing,Sneakers,Luminate,2024-05-27,926.78,2225.86
314,SKU-100314,Verde Board Game Series 739,Toys,Board Game,Verde,2025-04-22,75.44,183.09
315,SKU-100315,Axton Non-Fiction Model 598,Books,Non-Fiction,Axton,2023-07-03,2254.78,2699.03
316,SKU-100316,Luminate Spices Plus 175,Grocery,Spices,Luminate,2023-04-11,467.06,812.21
317,SKU-100317,Verde Fiction Lite 645,Books,Fiction,Verde,2025-06-09,3429.13,6699.03
318,SKU-100318,Cresta Laptop Lite 794,Electronics,Laptop,Cresta,2023-08-09,1216.33,1773.68
319,SKU-100319,Luminate Board Game Plus 152,Toys,Board Game,Luminate,2023-12-13,4720.69,7883.12
320,SKU-100320,Zephyr Yoga Mat Series 33,Sports,Yoga Mat,Zephyr,2022-07-26,4362.7,8938.1
321,SKU-100321,Cresta Spices Lite 971,Grocery,Spices,Cresta,2025-01-23,1482.73,2101.66
322,SKU-100322,Verde Makeup Model 196,Beauty,Makeup,Verde,2024-02-26,3926.92,7629.12
323,SKU-100323,Axton Sneakers Model 452,Clothing,Sneakers,Axton,2022-06-18,4026.06,8359.82
324,SKU-100324,Verde Knife Set Pro 429,Home & Kitchen,Knife Set,Verde,2025-05-12,4933.49,6051.89
325,SKU-100325,Luminate Bike Helmet Series 423,Sports,Bike Helmet,Luminate,2023-12-26,3009.31,5406.35
326,SKU-100326,Luminate Racket Series 421,Sports,Racket,Luminate,2023-02-20,455.73,669.15
327,SKU-100327,Summit Comics Lite 794,Books,Comics,Summit,2024-05-14,3251.84,6874.85
328,SKU-100328,Axton Toy Car Lite 943,Toys,Toy Car,Axton,2023-05-19,3143.65,4292.27
329,SKU-100329,Halcyon Sauce Plus 894,Grocery,Sauce,Halcyon,2024-12-04,3209.84,7540.34
330,SKU-100330,Cresta Sauce Model 723,Grocery,Sauce,Cresta,2024-07-07,1570.37,2674.84
331,SKU-100331,Neptune Charger Series 532,Electronics,Charger,Neptune,2023-09-25,4305.41,5929.43
332,SKU-100332,Axton Laptop Series 575,Electronics,Laptop,Axton,2025-07-23,4799.39,8222.46
333,SKU-100333,Neptune Jeans Pro 679,Clothing,Jeans,Neptune,2025-02-24,1127.68,1885.75
334,SKU-100334,Axton Children Plus 539,Books,Children,Axton,2022-06-01,486.35,827.03
335,SKU-100335,Axton Dumbbell Plus 322,Sports,Dumbbell,Axton,2022-12-12,1012.95,1944.65
336,SKU-100336,Verde Snacks Series 471,Grocery,Snacks,Verde,2024-03-14,4111.73,7523.0
337,SKU-100337,Axton Soap Lite 351,Beauty,Soap,Axton,2022-11-08,3399.39,4452.14
338,SKU-100338,Summit Comics Lite 363,Books,Comics,Summit,2024-11-15,3198.43,3811.92
339,SKU-100339,Halcyon Dress Pro 625,Clothing,Dress,Halcyon,2024-06-25,2038.88,4324.83
340,SKU-100340,Luminate T-Shirt Plus 197,Clothing,T-Shirt,Luminate,2024-05-18,2910.25,5481.76
341,SKU-100341,Primex Comics Series 286,Books,Comics,Primex,2023-12-13,1573.98,2522.46
342,SKU-100342,Neptune Jacket Lite 306,Clothing,Jacket,Neptune,2024-11-26,2412.14,5383.18
343,SKU-100343,Luminate Fiction Series 965,Books,Fiction,Luminate,2023-04-08,3975.66,6533.13
344,SKU-100344,Primex Blender Pro 790,Home & Kitchen,Blender,Primex,2024-01-29,4907.15,10866.15
345,SKU-100345,Halcyon Academic Pro 722,Books,Academic,Halcyon,2023-04-22,4665.82,7129.65
346,SKU-100346,Halcyon Board Game Series 707,Toys,Board Game,Halcyon,2024-12-21,4672.64,5616.44
347,SKU-100347,Neptune Academic Plus 325,Books,Academic,Neptune,2025-03-04,2041.01,4910.05
348,SKU-100348,Neptune Dress Plus 358,Clothing,Dress,Neptune,2023-10-21,2370.51,3916.96
349,SKU-100349,Halcyon Beverage Lite 957,Grocery,Beverage,Halcyon,2023-05-30,3542.9,7828.99
350,SKU-100350,Primex Puzzle Pro 295,Toys,Puzzle,Primex,2023-10-02,4614.85,6879.83
351,SKU-100351,Axton Dress Model 588,Clothing,Dress,Axton,2024-02-13,752.87,1509.44
352,SKU-100352,Cresta Phone Lite 389,Electronics,Phone,Cresta,2023-10-22,1556.0,3614.02
353,SKU-100353,Zephyr Laptop Plus 839,Electronics,Laptop,Zephyr,2024-08-06,739.27,856.3
354,SKU-100354,Luminate Snacks Pro 978,Grocery,Snacks,Luminate,2022-08-19,3079.44,6968.43
355,SKU-100355,Verde Oil Series 298,Grocery,Oil,Verde,2025-02-01,1566.19,2975.55
356,SKU-100356,Luminate Puzzle Model 295,Toys,Puzzle,Luminate,2024-08-13,1664.23,3246.01
357,SKU-100357,Verde Bedding Model 355,Home & Kitchen,Bedding,Verde,2024-09-24,401.03,734.86
358,SKU-100358,Primex Beverage Plus 672,Grocery,Beverage,Primex,2023-05-11,1781.49,4140.66
359,SKU-100359,Verde Charger Pro 766,Electronics,Charger,Verde,2022-10-05,4319.36,5013.94
360,SKU-100360,Neptune Fiction Plus 220,Books,Fiction,Neptune,2024-07-08,1203.71,1763.96
361,SKU-100361,Cresta Dress Series 848,Clothing,Dress,Cresta,2023-08-12,3491.18,8120.72
362,SKU-100362,Cresta Laptop Lite 278,Electronics,Laptop,Cresta,2022-05-27,3166.66,6818.72
363,SKU-100363,Neptune Camera Lite 713,Electronics,Camera,Neptune,2024-10-30,4324.25,4863.5
364,SKU-100364,Summit Lamp Pro 141,Home & Kitchen,Lamp,Summit,2023-09-30,704.83,1285.48
365,SKU-100365,Primex Puzzle Model 631,Toys,Puzzle,Primex,2023-04-16,4889.07,9002.74
366,SKU-100366,Summit Toy Car Lite 246,Toys,Toy Car,Summit,2024-03-13,2934.01,4874.08
367,SKU-100367,Summit Yoga Mat Series 52,Sports,Yoga Mat,Summit,2022-07-23,4977.6,7547.79
368,SKU-100368,Luminate Vacuum Lite 232,Home & Kitchen,Vacuum,Luminate,2025-02-07,4562.0,9372.24
369,SKU-100369,Halcyon Comics Series 54,Books,Comics,Halcyon,2024-04-23,1146.51,1594.69
370,SKU-100370,Luminate Toy Car Model 424,Toys,Toy Car,Luminate,2022-09-26,328.0,727.68
371,SKU-100371,Halcyon Dress Pro 735,Clothing,Dress,Halcyon,2024-04-15,1315.41,2925.8
372,SKU-100372,Zephyr Oil Plus 103,Grocery,Oil,Zephyr,2022-10-21,2661.44,4474.85
373,SKU-100373,Verde Knife Set Series 6,Home & Kitchen,Knife Set,Verde,2025-01-31,899.4,1346.37
374,SKU-100374,Halcyon Instant Noodles Lite 952,Grocery,Instant Noodles,Halcyon,2024-10-26,878.93,1316.14
375,SKU-100375,Neptune Laptop Series 417,Electronics,Laptop,Neptune,2023-11-10,2339.84,4153.7
376,SKU-100376,Luminate Socks Plus 489,Clothing,Socks,Luminate,2023-08-10,214.68,452.42
377,SKU-100377,Primex Socks Series 775,Clothing,Socks,Primex,2024-12-03,653.35,1046.94
378,SKU-100378,Verde Headphones Pro 329,Electronics,Headphones,Verde,2023-02-06,2108.51,4120.16
379,SKU-100379,Zephyr Cooker Pro 662,Home & Kitchen,Cooker,Zephyr,2025-07-31,362.49,592.84
380,SKU-100380,Halcyon Headphones Model 930,Electronics,Headphones,Halcyon,2024-06-15,2013.94,3073.94
381,SKU-100381,Zephyr Spices Model 668,Grocery,Spices,Zephyr,2025-03-23,2396.33,2719.36
382,SKU-100382,Primex Dumbbell Lite 238,Sports,Dumbbell,Primex,2023-07-27,2283.77,2524.66
383,SKU-100383,Summit Socks Lite 757,Clothing,Socks,Summit,2024-12-21,4352.42,6172.13
384,SKU-100384,Cresta Sunscreen Model 936,Beauty,Sunscreen,Cresta,2024-03-29,2673.81,4462.51
385,SKU-100385,Primex Makeup Series 428,Beauty,Makeup,Primex,2022-12-29,2366.5,5423.46
386,SKU-100386,Orion Spices Series 957,Grocery,Spices,Orion,2025-08-22,2083.01,4619.86
387,SKU-100387,Primex Children Model 857,Books,Children,Primex,2023-09-06,4097.24,6039.46
388,SKU-100388,Zephyr Puzzle Plus 807,Toys,Puzzle,Zephyr,2024-04-14,4480.53,6462.52
389,SKU-100389,Neptune Phone Plus 191,Electronics,Phone,Neptune,2023-07-09,4273.55,6060.97
390,SKU-100390,Luminate Charger Pro 898,Electronics,Charger,Luminate,2024-06-22,3384.06,5329.67
391,SKU-100391,Neptune Academic Model 10,Books,Academic,Neptune,2022-07-24,729.94,1312.05
392,SKU-100392,Zephyr Academic Pro 582,Books,Academic,Zephyr,2025-04-01,1420.51,2434.95
393,SKU-100393,Luminate Snacks Lite 110,Grocery,Snacks,Luminate,2023-02-27,278.01,390.77
394,SKU-100394,Orion Snacks Pro 292,Grocery,Snacks,Orion,2023-04-16,4657.58,5973.96
395,SKU-100395,Cresta Academic Plus 657,Books,Academic,Cresta,2022-08-02,3320.95,3711.52
396,SKU-100396,Verde Jeans Lite 537,Clothing,Jeans,Verde,2023-08-10,3744.5,4926.07
397,SKU-100397,Zephyr Oil Plus 911,Grocery,Oil,Zephyr,2024-02-16,1592.28,3323.88
398,SKU-100398,Halcyon Sneakers Series 872,Sports,Sneakers,Halcyon,2022-08-23,4235.98,6104.45
399,SKU-100399,Zephyr Beverage Lite 480,Grocery,Beverage,Zephyr,2024-04-30,1335.04,2344.39
400,SKU-100400,Zephyr Headphones Pro 198,Electronics,Headphones,Zephyr,2023-03-21,58.14,112.08
401,SKU-100401,Luminate Snacks Model 339,Grocery,Snacks,Luminate,2022-08-16,1913.25,4480.02
402,SKU-100402,Axton Jeans Series 749,Clothing,Jeans,Axton,2025-05-20,2875.27,6740.77
403,SKU-100403,Primex Children Plus 664,Books,Children,Primex,2022-08-08,2419.59,5187.67
404,SKU-100404,Axton Headphones Pro 736,Electronics,Headphones,Axton,2022-11-11,4317.28,4961.5
405,SKU-100405,Orion Beverage Series 15,Grocery,Beverage,Orion,2022-11-29,571.76,1089.26
406,SKU-100406,Halcyon Sneakers Pro 810,Clothing,Sneakers,Halcyon,2024-07-21,2791.43,6144.54
407,SKU-100407,Cresta Water Bottle Pro 582,Sports,Water Bottle,Cresta,2025-03-18,2589.25,2910.84
408,SKU-100408,Summit Sauce Series 180,Grocery,Sauce,Summit,2024-04-10,1442.9,2697.59
409,SKU-100409,Orion Jacket Lite 877,Clothing,Jacket,Orion,2024-10-23,4120.03,9479.65
410,SKU-100410,Summit Water Bottle Plus 847,Sports,Water Bottle,Summit,2023-07-31,3776.6,6660.95
411,SKU-100411,Summit Comics Plus 528,Books,Comics,Summit,2023-10-21,3677.65,4066.56
412,SKU-100412,Cresta Oil Pro 89,Grocery,Oil,Cresta,2024-05-12,4387.15,4893.51
413,SKU-100413,Neptune Yoga Mat Plus 686,Sports,Yoga Mat,Neptune,2025-06-20,3627.78,6106.61
414,SKU-100414,Axton Smartwatch Model 190,Electronics,Smartwatch,Axton,2022-06-24,1197.61,1577.27
415,SKU-100415,Zephyr Academic Series 489,Books,Academic,Zephyr,2024-01-28,3542.54,7192.17
416,SKU-100416,Verde Headphones Pro 959,Electronics,Headphones,Verde,2024-12-13,1573.13,3291.49
417,SKU-100417,Summit Sunscreen Series 7,Beauty,Sunscreen,Summit,2024-12-30,1248.76,1684.62
418,SKU-100418,Halcyon Blender Pro 393,Home & Kitchen,Blender,Halcyon,2024-02-18,411.37,964.23
419,SKU-100419,Orion Beverage Series 458,Grocery,Beverage,Orion,2022-08-28,3732.94,6415.7
420,SKU-100420,Neptune Sneakers Pro 977,Sports,Sneakers,Neptune,2025-03-10,3569.45,4640.23
421,SKU-100421,Summit Blender Pro 310,Home & Kitchen,Blender,Summit,2025-05-15,1210.77,2627.31
422,SKU-100422,Neptune Blender Lite 741,Home & Kitchen,Blender,Neptune,2025-03-02,3759.43,8293.17
423,SKU-100423,Neptune Racket Lite 12,Sports,Racket,Neptune,2025-02-21,4593.31,9163.72
424,SKU-100424,Summit Academic Pro 670,Books,Academic,Summit,2025-06-28,584.74,1341.89
425,SKU-100425,Luminate Beverage Pro 710,Grocery,Beverage,Luminate,2023-01-12,1201.55,2562.09
426,SKU-100426,Primex Makeup Series 64,Beauty,Makeup,Primex,2022-08-04,3763.79,8788.78
427,SKU-100427,Halcyon Headphones Model 477,Electronics,Headphones,Halcyon,2023-04-21,1408.81,2405.46
428,SKU-100428,Zephyr Dress Pro 164,Clothing,Dress,Zephyr,2022-07-07,3142.09,6744.92
429,SKU-100429,Zephyr Laptop Plus 703,Electronics,Laptop,Zephyr,2024-08-28,451.76,1129.24
430,SKU-100430,Halcyon Socks Lite 946,Clothing,Socks,Halcyon,2023-05-04,2288.4,4839.75
431,SKU-100431,Luminate Headphones Pro 707,Electronics,Headphones,Luminate,2025-07-20,3708.5,4672.18
432,SKU-100432,Zephyr Dumbbell Model 655,Sports,Dumbbell,Zephyr,2024-05-01,3448.24,6295.27
433,SKU-100433,Neptune Sunscreen Pro 377,Beauty,Sunscreen,Neptune,2025-06-15,4084.61,7851.79
434,SKU-100434,Cresta Sauce Lite 227,Grocery,Sauce,Cresta,2023-05-29,4393.39,5904.25
435,SKU-100435,Orion Jacket Series 981,Clothing,Jacket,Orion,2023-10-28,3877.26,9491.72
436,SKU-100436,Axton Oil Series 490,Grocery,Oil,Axton,2023-10-01,3374.36,4541.25
437,SKU-100437,Zephyr Spices Series 466,Grocery,Spices,Zephyr,2023-08-04,207.03,279.2
438,SKU-100438,Halcyon Instant Noodles Lite 383,Grocery,Instant Noodles,Halcyon,2023-09-04,2698.09,6424.78
439,SKU-100439,Cresta Puzzle Plus 719,Toys,Puzzle,Cresta,2023-02-19,236.6,414.35
440,SKU-100440,Summit Fiction Lite 935,Books,Fiction,Summit,2023-03-14,4049.94,4813.21
441,SKU-100441,Primex Smartwatch Plus 776,Electronics,Smartwatch,Primex,2023-03-27,1637.59,3172.77
442,SKU-100442,Halcyon Spices Lite 822,Grocery,Spices,Halcyon,2022-12-13,2834.03,5505.26
443,SKU-100443,Neptune Headphones Series 781,Electronics,Headphones,Neptune,2022-05-28,1433.25,1706.0
444,SKU-100444,Primex Snacks Series 697,Grocery,Snacks,Primex,2024-09-27,3923.38,9657.52
445,SKU-100445,Orion T-Shirt Lite 895,Clothing,T-Shirt,Orion,2025-02-20,4438.19,8262.32
446,SKU-100446,Orion Children Model 539,Books,Children,Orion,2024-11-22,2023.28,3811.28
447,SKU-100447,Luminate Non-Fiction Plus 541,Books,Non-Fiction,Luminate,2024-08-07,4321.47,7900.35
448,SKU-100448,Verde Racket Pro 80,Sports,Racket,Verde,2022-12-06,1372.02,2682.33
449,SKU-100449,Luminate Action Figure Lite 115,Toys,Action Figure,Luminate,2024-03-25,2696.57,3964.01
450,SKU-100450,Cresta Dumbbell Model 849,Sports,Dumbbell,Cresta,2023-11-12,4300.87,6460.5
451,SKU-100451,Primex Racket Lite 925,Sports,Racket,Primex,2023-09-16,1663.11,3020.0
452,SKU-100452,Verde Bike Helmet Lite 208,Sports,Bike Helmet,Verde,2023-03-25,4772.51,10639.64
453,SKU-100453,Summit Water Bottle Lite 550,Sports,Water Bottle,Summit,2022-08-15,653.3,764.24
454,SKU-100454,Neptune Racket Series 169,Sports,Racket,Neptune,2022-08-09,140.46,273.16
455,SKU-100455,Primex Haircare Pro 875,Beauty,Haircare,Primex,2024-06-06,4525.47,10089.49
456,SKU-100456,Luminate Academic Lite 453,Books,Academic,Luminate,2024-06-30,389.81,514.43
457,SKU-100457,Axton Yoga Mat Model 697,Sports,Yoga Mat,Axton,2022-06-14,4959.85,5560.15
458,SKU-100458,Verde Snacks Series 735,Grocery,Snacks,Verde,2022-10-21,4759.41,7319.01
459,SKU-100459,Verde Fiction Lite 501,Books,Fiction,Verde,2023-04-02,728.25,1400.72
460,SKU-100460,Neptune Comics Model 921,Books,Comics,Neptune,2024-10-23,2711.04,3506.99
461,SKU-100461,Zephyr Cooker Lite 457,Home & Kitchen,Cooker,Zephyr,2023-05-15,965.36,1637.8
462,SKU-100462,Orion Soap Model 465,Beauty,Soap,Orion,2024-03-31,2169.37,4063.77
463,SKU-100463,Orion Yoga Mat Series 526,Sports,Yoga Mat,Orion,2024-08-22,354.05,686.3
464,SKU-100464,Axton Headphones Plus 468,Electronics,Headphones,Axton,2024-06-07,1158.43,1719.31
465,SKU-100465,Cresta Dress Lite 60,Clothing,Dress,Cresta,2022-11-21,1848.2,3068.09
466,SKU-100466,Cresta Toy Car Lite 474,Toys,Toy Car,Cresta,2024-01-15,2221.31,4863.95
467,SKU-100467,Summit Beverage Pro 741,Grocery,Beverage,Summit,2024-04-19,4888.61,11819.2
468,SKU-100468,Primex Charger Model 406,Electronics,Charger,Primex,2024-05-25,4048.93,9339.39
469,SKU-100469,Halcyon Perfume Pro 837,Beauty,Perfume,Halcyon,2022-07-11,3700.18,6993.33
470,SKU-100470,Zephyr T-Shirt Model 764,Clothing,T-Shirt,Zephyr,2025-05-11,2708.35,4534.89
471,SKU-100471,Luminate Makeup Series 593,Beauty,Makeup,Luminate,2022-10-31,4207.99,6590.3
472,SKU-100472,Halcyon Instant Noodles Model 47,Grocery,Instant Noodles,Halcyon,2022-07-09,1729.65,2205.2
473,SKU-100473,Halcyon Fiction Plus 353,Books,Fiction,Halcyon,2024-10-05,3559.05,4445.86
474,SKU-100474,Verde Jacket Model 555,Clothing,Jacket,Verde,2025-04-14,4969.23,10255.0
475,SKU-100475,Axton Non-Fiction Model 958,Books,Non-Fiction,Axton,2023-03-14,1607.41,2352.79
476,SKU-100476,Orion Sauce Model 957,Grocery,Sauce,Orion,2022-08-07,3386.39,4932.37
477,SKU-100477,Summit Laptop Plus 33,Electronics,Laptop,Summit,2024-04-02,4229.36,10562.71
478,SKU-100478,Cresta Sauce Pro 419,Grocery,Sauce,Cresta,2024-02-10,4583.25,6247.41
479,SKU-100479,Axton Phone Series 788,Electronics,Phone,Axton,2023-05-09,3603.77,4711.15
480,SKU-100480,Verde Jacket Series 785,Clothing,Jacket,Verde,2022-09-04,1453.86,1800.11
481,SKU-100481,Luminate Dress Plus 384,Clothing,Dress,Luminate,2025-05-06,1665.1,3183.22
482,SKU-100482,Summit Bike Helmet Plus 460,Sports,Bike Helmet,Summit,2023-03-28,152.75,302.29
483,SKU-100483,Verde Soap Plus 385,Beauty,Soap,Verde,2022-09-14,3816.39,6149.42
484,SKU-100484,Orion Racket Model 700,Sports,Racket,Orion,2022-10-10,261.56,483.78
485,SKU-100485,Orion Perfume Lite 137,Beauty,Perfume,Orion,2025-07-13,4330.03,9542.34
486,SKU-100486,Orion Dumbbell Pro 122,Sports,Dumbbell,Orion,2025-08-13,637.37,1431.12
487,SKU-100487,Axton Non-Fiction Series 551,Books,Non-Fiction,Axton,2023-09-06,900.79,2198.9
488,SKU-100488,Axton Jeans Plus 542,Clothing,Jeans,Axton,2025-02-16,2408.81,5429.4
489,SKU-100489,Cresta Charger Series 746,Electronics,Charger,Cresta,2024-02-20,3702.51,7000.62
490,SKU-100490,Cresta Skincare Series 855,Beauty,Skincare,Cresta,2024-06-06,738.06,997.5
491,SKU-100491,Luminate Beverage Model 775,Grocery,Beverage,Luminate,2024-11-16,2228.35,2762.42
492,SKU-100492,Summit Sunscreen Model 306,Beauty,Sunscreen,Summit,2022-06-24,2440.11,2870.34
493,SKU-100493,Neptune Headphones Plus 690,Electronics,Headphones,Neptune,2022-08-20,1100.81,2238.1
494,SKU-100494,Neptune Bike Helmet Lite 435,Sports,Bike Helmet,Neptune,2024-08-06,622.01,1387.42
495,SKU-100495,Verde Sunscreen Lite 389,Beauty,Sunscreen,Verde,2025-01-29,4190.28,7593.45
496,SKU-100496,Orion Blocks Series 254,Toys,Blocks,Orion,2025-01-29,2537.2,2985.27
497,SKU-100497,Summit Non-Fiction Plus 355,Books,Non-Fiction,Summit,2025-04-26,121.19,224.16
498,SKU-100498,Halcyon Jacket Series 283,Clothing,Jacket,Halcyon,2023-08-03,4024.76,9699.87
499,SKU-100499,Axton Laptop Series 960,Electronics,Laptop,Axton,2024-07-24,4904.93,9499.17
500,SKU-100500,Primex Socks Model 33,Clothing,Socks,Primex,2022-10-14,3049.33,6809.76
501,SKU-100501,Zephyr Puzzle Plus 630,Toys,Puzzle,Zephyr,2024-09-28,2543.36,5646.8
502,SKU-100502,Luminate Haircare Model 247,Beauty,Haircare,Luminate,2023-05-24,4398.16,10577.49
