order_id,customer_id,order_date,order_status,order_total,payment_type,shipping_cost,promo_code
342,6898,2024-04-15 17:38:17,Delivered,14006.72,Debit Card,55.76,WELCOME5
343,11867,2025-03-31 16:18:46,Delivered,10229.85,Debit Card,75.97,
344,6815,2025-06-18 04:38:36,Delivered,9073.87,Credit Card,81.9,
345,8349,2024-10-02 12:52:46,Delivered,7948.51,Debit Card,10.76,BULK20
346,6189,2024-07-07 15:19:58,Delivered,15063.41,UPI,18.72,WELCOME5
347,438,2024-05-11 17:41:42,Delivered,8356.93,Wallet,58.73,DISC10
348,4182,2023-08-27 21:09:52,Delivered,9655.61,NetBanking,143.37,WELCOME5
349,2266,2023-04-28 23:57:51,Delivered,17546.32,UPI,1.69,BULK20
350,9913,2024-02-25 18:00:01,Delivered,16919.19,UPI,147.81,BULK20
351,2317,2025-07-05 10:17:15,Delivered,595.79,Debit Card,146.57,
352,4346,2023-03-08 23:17:46,Delivered,1291.1,Debit Card,44.77,
353,13011,2024-07-08 18:16:15,Shipped,9921.23,UPI,135.17,DISC10
354,2395,2025-05-05 23:44:29,Delivered,2485.82,NetBanking,34.52,DISC10
355,11391,2023-11-28 05:58:25,Delivered,9047.64,NetBanking,18.48,
356,3360,2024-01-15 00:56:25,Delivered,1497.26,Wallet,13.87,
357,7125,2024-08-10 13:55:15,Delivered,5050.96,Debit Card,129.73,DISC10
358,11473,2024-04-20 04:57:32,Delivered,32927.22,Credit Card,134.98,
359,5545,2023-02-13 14:59:53,Delivered,7728.22,NetBanking,114.32,BULK20
360,4975,2023-11-06 10:42:37,Delivered,12071.21,Credit Card,46.02,BULK20
361,12925,2024-10-29 23:28:30,Delivered,9155.05,Credit Card,3.93,BULK20
362,14906,2024-11-09 11:01:20,Shipped,1028.35,Credit Card,88.9,BULK20
363,5809,2024-03-10 14:39:28,Delivered,20669.83,NetBanking,75.72,BULK20
364,6854,2025-02-26 01:34:55,Delivered,9657.45,UPI,137.64,
365,8352,2023-04-10 12:56:27,Delivered,15058.45,Debit Card,110.86,
366,11792,2025-05-24 22:56:49,Delivered,7035.43,UPI,132.78,BULK20
367,13562,2024-04-07 21:13:09,Delivered,2822.03,Credit Card,102.85,BULK20
368,12793,2025-06-05 22:53:21,Cancelled,19494.68,NetBanking,22.57,BULK20
369,10251,2025-05-26 08:24:58,Processing,13025.42,NetBanking,130.53,FREESHIP
370,12091,2025-03-01 17:44:01,Delivered,9774.86,Debit Card,139.02,FREESHIP
371,2717,2023-06-07 08:55:38,Cancelled,8299.37,NetBanking,129.3,
372,14456,2023-11-21 16:49:18,Delivered,18369.63,Debit Card,106.01,BULK20
373,7288,2023-01-06 08:30:21,Delivered,4430.3,NetBanking,147.98,
374,2925,2024-01-31 19:12:50,Processing,2885.4,Debit Card,83.29,BULK20
375,2862,2024-07-28 10:31:03,Delivered,34324.89,UPI,75.52,BULK20
376,4103,2023-09-28 16:43:58,Delivered,1705.05,NetBanking,139.22,
377,4184,2024-05-30 13:51:42,Delivered,8762.48,UPI,67.66,
378,11078,2025-01-15 08:56:27,Delivered,8083.31,Credit Card,140.91,FREESHIP
379,393,2023-12-06 04:33:44,Delivered,6799.45,NetBanking,48.19,DISC10
380,14661,2025-01-19 23:21:59,Delivered,6379.8,Credit Card,11.6,WELCOME5
381,3132,2023-05-08 18:32:09,Delivered,27319.89,Debit Card,91.68,DISC10
382,2643,2024-04-27 20:07:43,Delivered,5473.66,Wallet,123.77,
383,2493,2023-04-06 08:09:46,Delivered,3012.66,Credit Card,57.38,FREESHIP
384,7639,2024-06-17 01:53:13,Delivered,9874.56,UPI,118.55,WELCOME5
385,7479,2025-07-16 15:47:56,Delivered,8379.51,Wallet,95.73,
386,8065,2024-01-17 14:30:43,Delivered,13601.69,NetBanking,43.19,FREESHIP
387,7013,2024-02-12 14:38:09,Delivered,3462.01,Wallet,97.88,WELCOME5
388,12311,2023-08-11 05:54:27,Delivered,12397.64,UPI,107.87,WELCOME5
389,8917,2024-07-08 01:14:30,Delivered,9891.63,Debit Card,12.99,DISC10
390,12317,2023-07-06 06:11:19,Returned,1050.31,Debit Card,100.53,
391,919,2024-04-20 07:52:08,Delivered,26701.05,Credit Card,69.89,
392,6613,2024-11-04 14:35:28,Returned,7004.44,Credit Card,139.12,FREESHIP
393,2586,2023-07-16 11:51:31,Delivered,5232.92,Wallet,45.53,
394,13852,2023-12-13 05:43:59,Delivered,19196.33,Debit Card,143.63,FREESHIP
395,9311,2024-09-25 17:37:02,Delivered,1429.09,NetBanking,74.84,
396,269,2023-12-03 12:26:24,Delivered,11928.74,Wallet,90.53,
397,8057,2023-01-19 17:15:12,Cancelled,2262.94,Credit Card,12.43,
398,6147,2025-06-20 11:20:59,Delivered,15201.14,NetBanking,57.03,DISC10
399,9730,2023-06-24 21:25:15,Delivered,10328.11,UPI,69.72,FREESHIP
400,12226,2024-07-10 04:16:59,Delivered,7859.48,Credit Card,108.77,FREESHIP
401,14529,2023-08-26 03:45:59,Delivered,2938.86,UPI,4.68,BULK20
402,4153,2024-06-03 14:38:01,Delivered,9001.65,Credit Card,61.88,
403,3785,2025-03-20 22:18:02,Delivered,10540.39,Credit Card,39.4,FREESHIP
404,8861,2024-05-31 08:47:44,Delivered,15571.64,Wallet,70.42,
405,14363,2024-08-22 10:58:07,Delivered,18946.38,UPI,125.24,
406,7065,2024-10-20 03:54:41,Delivered,2374.49,Credit Card,20.55,WELCOME5
407,2092,2025-02-15 21:13:56,Delivered,13553.05,NetBanking,45.32,
408,15000,2025-04-08 22:44:54,Delivered,1612.29,Wallet,120.31,WELCOME5
409,10157,2024-10-31 08:27:19,Delivered,4465.75,Wallet,113.83,
410,1733,2025-03-20 09:16:38,Delivered,24568.91,Debit Card,38.91,DISC10
411,8111,2024-01-14 15:19:06,Delivered,1547.12,Credit Card,2.35,
412,5935,2025-07-04 05:41:49,Delivered,2501.09,Debit Card,36.93,BULK20
413,11827,2023-07-09 07:36:15,Delivered,6789.65,NetBanking,139.83,
414,13138,2024-07-25 20:41:39,Delivered,7638.63,UPI,86.52,DISC10
415,3404,2024-03-08 00:21:02,Delivered,927.01,UPI,43.93,
416,1462,2023-11-10 00:35:45,Shipped,12729.37,Credit Card,4.51,FREESHIP
417,12064,2025-06-07 10:06:27,Delivered,5629.14,Credit Card,25.64,DISC10
418,11845,2023-02-01 19:32:59,Returned,8587.48,Wallet,2.6,
419,9633,2025-02-24 08:21:46,Delivered,2678.16,NetBanking,9.3,BULK20
420,4896,2024-10-25 06:20:42,Delivered,14424.2,Debit Card,127.96,DISC10
421,6260,2024-11-12 18:37:40,Delivered,2949.17,Credit Card,71.43,FREESHIP
422,6048,2025-07-25 18:18:25,Delivered,17556.07,Wallet,122.32,WELCOME5
423,572,2023-11-14 07:49:30,Delivered,3149.29,UPI,63.68,FREESHIP
424,1754,2023-09-17 16:57:39,Returned,1129.26,Debit Card,139.35,
425,5950,2023-04-12 13:04:30,Delivered,10943.49,Wallet,75.48,FREESHIP
426,2027,2025-02-19 06:18:20,Delivered,9054.98,Credit Card,148.58,
427,13958,2024-08-10 07:04:54,Shipped,6322.86,Debit Card,142.37,BULK20
428,956,2025-08-18 04:04:48,Delivered,3444.4,NetBanking,119.65,
429,11639,2024-07-15 13:29:02,Delivered,4918.87,UPI,6.33,
430,3370,2024-02-14 18:32:50,Delivered,8105.05,UPI,121.3,BULK20
431,5605,2023-01-06 13:30:30,Delivered,2869.29,Debit Card,63.41,
432,850,2023-02-13 03:21:02,Processing,6410.08,NetBanking,124.2,
433,8066,2023-08-28 21:26:11,Delivered,8312.5,Debit Card,26.6,
434,12248,2025-03-07 19:32:23,Delivered,2342.59,Wallet,98.28,WELCOME5
435,11999,2025-05-25 22:05:48,Delivered,10807.02,UPI,31.96,WELCOME5
436,8216,2024-03-31 08:45:15,Delivered,12779.86,Credit Card,16.21,WELCOME5
437,11563,2023-02-07 16:51:36,Delivered,12750.74,Wallet,3.11,WELCOME5
438,9422,2025-05-13 22:21:35,Delivered,13826.93,Credit Card,59.41,BULK20
439,14570,2024-07-15 18:26:35,Delivered,5829.32,NetBanking,142.85,WELCOME5
440,8585,2024-11-22 14:18:57,Returned,7438.56,Wallet,79.55,
441,8351,2023-02-18 14:24:21,Cancelled,1749.71,Wallet,50.78,FREESHIP
442,14184,2024-10-02 09:30:07,Delivered,3207.59,Credit Card,135.33,
443,13085,2025-06-01 05:34:03,Processing,2137.08,Wallet,35.9,
444,8404,2024-06-03 20:54:34,Delivered,5830.36,Wallet,114.6,
445,13162,2024-05-14 16:53:14,Delivered,19585.9,NetBanking,5.62,
446,10560,2023-07-23 23:20:16,Delivered,21500.68,Debit Card,63.82,
447,9655,2024-05-28 11:29:26,Delivered,3152.29,NetBanking,69.14,
448,1537,2025-05-16 17:30:29,Delivered,9138.84,Credit Card,41.9,
449,4268,2024-06-10 05:30:29,Processing,6729.75,Wallet,109.08,
450,13079,2023-11-09 03:17:25,Cancelled,4888.59,UPI,116.57,DISC10
451,7619,2024-09-09 18:50:57,Delivered,2656.39,Wallet,92.94,
452,1994,2023-11-27 22:49:40,Delivered,5047.07,Debit Card,81.19,
453,11630,2024-07-13 18:19:05,Delivered,7643.52,NetBanking,92.66,BULK20
454,3059,2023-07-01 20:06:57,Delivered,7233.49,Debit Card,76.3,
455,13972,2025-08-17 17:58:58,Cancelled,18199.41,Credit Card,103.45,
456,13013,2024-05-11 13:23:06,Delivered,9094.87,NetBanking,54.16,
457,14859,2024-11-24 10:56:34,Delivered,6597.68,Debit Card,86.1,FREESHIP
458,14322,2023-10-30 22:39:53,Delivered,9085.56,Credit Card,94.84,FREESHIP
459,10359,2023-09-27 20:28:37,Delivered,5956.72,Credit Card,111.48,DISC10
460,7652,2025-03-14 02:10:31,Delivered,11719.81,NetBanking,125.69,WELCOME5
461,13366,2024-02-18 20:19:36,Delivered,12671.68,Credit Card,43.15,
462,11753,2023-01-27 00:06:08,Delivered,11000.86,Credit Card,103.25,DISC10
463,1727,2023-02-12 06:01:46,Delivered,6927.24,NetBanking,106.61,FREESHIP
464,8161,2024-09-07 04:42:33,Delivered,11568.73,UPI,67.52,
465,13255,2024-03-28 08:10:59,Delivered,18055.11,Credit Card,144.19,
466,3748,2024-10-20 06:39:02,Delivered,15679.68,UPI,95.37,WELCOME5
467,6265,2024-01-09 10:54:12,Delivered,5236.61,NetBanking,111.3,WELCOME5
468,9248,2024-11-21 20:34:33,Delivered,4488.12,UPI,146.38,
469,5201,2025-05-23 09:46:36,Delivered,6748.92,NetBanking,144.7,WELCOME5
470,9386,2023-03-16 04:16:07,Processing,10113.48,NetBanking,129.71,
471,11483,2024-03-16 01:19:46,Delivered,5717.47,Debit Card,94.53,
472,2332,2025-06-20 17:41:58,Delivered,374.98,Wallet,29.65,FREESHIP
473,6962,2025-04-28 18:28:34,Delivered,23259.94,Credit Card,40.79,
474,8215,2025-08-05 08:14:26,Delivered,9207.35,Credit Card,130.16,
475,3206,2024-07-16 01:46:05,Delivered,11560.37,Credit Card,124.98,
476,399,2023-12-07 06:08:23,Processing,3832.16,UPI,40.92,
477,14839,2025-03-12 06:13:47,Delivered,16586.24,Wallet,52.99,
478,1578,2024-07-18 02:55:16,Delivered,3929.73,NetBanking,113.45,
479,10354,2023-04-26 11:50:46,Cancelled,19704.82,Credit Card,51.52,
480,8330,2023-07-12 04:21:39,Delivered,14436.97,UPI,49.78,
481,3674,2025-07-01 14:01:32,Delivered,1882.74,Credit Card,34.8,BULK20
482,4509,2024-06-26 07:29:12,Delivered,4295.66,UPI,79.62,
483,1018,2024-01-23 21:19:40,Delivered,14376.54,UPI,55.34,
484,12550,2025-03-19 01:16:57,Shipped,17048.85,Credit Card,97.24,DISC10
485,1656,2024-03-31 03:36:07,Delivered,27588.88,UPI,122.68,
486,9055,2023-09-07 02:05:12,Delivered,3255.7,Credit Card,57.03,WELCOME5
487,5926,2024-01-24 15:11:29,Delivered,8601.85,Debit Card,22.61,WELCOME5
488,5350,2023-07-30 20:58:55,Delivered,9568.77,Debit Card,112.38,BULK20
489,11603,2024-12-14 09:01:52,Delivered,24282.41,Debit Card,13.82,
490,23,2023-05-21 12:14:29,Delivered,25234.12,Credit Card,111.38,BULK20
491,982,2023-11-16 18:06:48,Shipped,7235.93,NetBanking,58.29,WELCOME5
492,9646,2024-05-07 21:12:50,Delivered,15783.22,Debit Card,50.0,FREESHIP
493,587,2023-01-17 10:48:43,Cancelled,1462.97,Wallet,123.97,BULK20
494,513,2024-07-18 01:16:26,Shipped,15310.11,Debit Card,120.86,WELCOME5
495,11869,2025-08-24 05:26:22,Delivered,10675.83,NetBanking,64.03,
496,10221,2023-02-21 12:02:24,Shipped,17622.26,Credit Card,114.07,WELCOME5
497,8970,2025-03-08 02:28:45,Delivered,12473.01,Wallet,86.97,
498,12509,2024-10-31 07:15:10,Delivered,14681.11,Debit Card,134.57,
499,14193,2024-02-02 21:24:05,Delivered,6658.79,UPI,148.96,
500,5401,2024-12-25 03:02:25,Delivered,15906.84,Credit Card,20.33,
501,8665,2024-03-22 18:13:31,Delivered,8067.06,Debit Card,27.89,FREESHIP
502,7865,2025-03-07 04:52:44,Delivered,2894.91,NetBanking,14.9,FREESHIP
503,9055,2025-07-25 03:36:57,Shipped,7174.21,NetBanking,107.69,BULK20
504,9497,2025-08-07 17:13:15,Shipped,1562.15,UPI,54.96,WELCOME5
505,13389,2025-05-01 08:52:06,Delivered,2556.25,Wallet,14.08,
506,13982,2024-12-14 12:14:10,Delivered,5476.63,Credit Card,145.56,WELCOME5
507,14144,2023-01-24 07:28:26,Delivered,6671.91,NetBanking,72.42,DISC10
508,5503,2023-01-23 00:27:16,Delivered,11081.47,UPI,28.03,WELCOME5
509,5994,2024-09-05 23:57:35,Delivered,8453.97,NetBanking,112.67,
510,812,2025-07-01 05:06:59,Cancelled,4383.26,Debit Card,116.42,BULK20
511,5546,2023-01-30 22:57:20,Delivered,11497.57,Wallet,135.77,BULK20
512,3493,2024-06-24 08:31:50,Delivered,5775.3,UPI,69.29,WELCOME5
513,6284,2023-11-10 19:28:18,Delivered,4690.63,Wallet,65.9,DISC10
514,13398,2024-01-06 04:30:42,Delivered,9472.6,UPI,63.2,
515,10725,2023-10-03 21:41:22,Delivered,9864.61,Debit Card,4.53,
516,8506,2024-03-05 02:20:45,Cancelled,7218.81,Credit Card,28.16,
517,2229,2024-06-22 01:32:56,Processing,8124.62,Debit Card,128.71,
518,14974,2024-10-01 16:20:39,Delivered,11082.86,NetBanking,12.45,BULK20
519,7016,2025-04-17 10:30:57,Cancelled,11802.4,NetBanking,149.94,BULK20
520,14501,2025-06-13 08:36:53,Shipped,361.55,Credit Card,1.76,
521,6923,2025-07-17 17:25:00,Delivered,17008.05,Credit Card,140.52,DISC10
522,5002,2023-06-13 15:20:13,Delivered,7662.94,NetBanking,60.36,WELCOME5
523,11189,2023-11-28 09:19:03,Delivered,6466.69,Wallet,48.12,
524,8539,2023-11-19 11:47:50,Shipped,22404.0,Wallet,0.93,FREESHIP
525,13040,2025-03-15 18:58:59,Delivered,13822.79,Wallet,144.16,
526,12133,2023-06-23 19:15:35,Delivered,219.47,Wallet,47.73,
527,5163,2023-04-14 03:42:08,Shipped,13436.27,Debit Card,148.37,FREESHIP
528,9870,2023-07-23 02:55:36,Delivered,8128.73,Wallet,138.88,DISC10
529,4540,2024-04-25 09:16:19,Delivered,8646.94,Credit Card,75.06,
530,13193,2024-07-07 10:17:45,Delivered,8459.36,Credit Card,116.04,WELCOME5
531,3873,2024-08-06 15:34:28,Delivered,10081.81,Debit Card,82.13,
532,3964,2023-08-02 23:47:27,Delivered,2384.7,Wallet,68.41,FREESHIP
533,10055,2024-09-15 21:33:12,Returned,12747.15,Wallet,103.27,
534,12292,2025-05-08 17:02:01,Cancelled,12920.83,Wallet,146.74,
535,5085,2025-05-30 15:35:00,Cancelled,20595.32,NetBanking,11.3,
536,8907,2025-07-21 06:37:40,Delivered,3608.93,Debit Card,73.08,
537,9355,2024-12-11 12:56:48,Delivered,10589.74,Wallet,118.26,
538,10241,2025-02-06 07:58:25,Returned,3413.11,Debit Card,62.17,
539,14490,2025-05-19 12:00:51,Delivered,9389.48,Credit Card,24.97,
540,3216,2025-08-01 23:57:38,Delivered,20563.6,Debit Card,75.51,DISC10
541,8854,2024-04-24 01:52:42,Delivered,5981.98,Credit Card,93.24,
542,6551,2025-08-24 14:46:57,Shipped,8489.39,Wallet,53.26,WELCOME5
543,11708,2023-05-17 07:00:59,Delivered,2568.01,NetBanking,4.44,
544,2074,2024-08-01 17:41:09,Delivered,14531.79,UPI,107.1,BULK20
545,4637,2023-01-19 17:48:00,Delivered,16139.8,Wallet,67.03,
546,4124,2024-11-03 15:43:18,Delivered,22188.33,Wallet,30.4,DISC10
547,8766,2024-08-28 12:48:13,Delivered,3666.49,NetBanking,138.8,FREESHIP
548,12521,2023-06-12 17:48:00,Delivered,11057.4,Wallet,29.73,BULK20
549,4845,2025-06-29 22:58:11,Delivered,6242.59,Credit Card,70.82,DISC10
550,1099,2023-03-26 04:10:38,Delivered,4338.24,Debit Card,122.17,
551,714,2023-03-22 12:51:32,Shipped,4783.31,NetBanking,128.02,WELCOME5
552,1282,2023-11-10 10:17:09,Delivered,24516.64,NetBanking,66.79,
553,6565,2024-03-11 01:01:02,Shipped,10235.89,Wallet,30.4,BULK20
554,12338,2025-08-13 13:47:01,Delivered,10787.38,UPI,71.94,FREESHIP
555,397,2023-07-06 06:36:55,Delivered,3729.29,Credit Card,107.75,FREESHIP
556,8472,2023-07-20 19:28:42,Processing,6391.89,UPI,61.39,
557,8391,2025-04-03 14:52:10,Delivered,12164.51,NetBanking,133.12,
558,11764,2024-06-10 03:54:00,Cancelled,7613.84,Credit Card,6.18,BULK20
559,7212,2023-05-20 13:22:39,Delivered,13626.42,NetBanking,148.34,DISC10
560,10749,2023-02-18 06:04:26,Delivered,11634.57,UPI,12.38,WELCOME5
561,2564,2023-02-27 00:36:59,Delivered,17291.36,Credit Card,79.62,WELCOME5
562,6554,2024-03-06 18:44:57,Delivered,3494.6,UPI,70.58,FREESHIP
563,6482,2025-06-03 21:11:39,Shipped,7322.6,Wallet,137.04,
564,4960,2025-06-26 03:32:59,Delivered,13005.31,Wallet,51.14,
565,4801,2024-09-05 12:40:52,Delivered,4855.99,Credit Card,65.93,
566,2594,2023-02-01 17:29:58,Delivered,10541.7,Debit Card,107.06,WELCOME5
567,1655,2025-08-31 14:44:32,Delivered,2967.12,Debit Card,93.75,
568,6588,2023-10-24 00:23:28,Cancelled,5267.02,UPI,115.68,DISC10
569,2401,2024-10-01 10:59:22,Cancelled,6071.45,Credit Card,14.37,WELCOME5
570,9541,2025-08-03 15:02:08,Delivered,7572.56,Debit Card,24.91,
571,5259,2025-05-31 13:52:07,Shipped,4201.4,Debit Card,146.17,
572,7219,2023-10-14 08:01:54,Delivered,3021.38,Wallet,126.66,DISC10
573,7452,2023-09-11 09:34:29,Delivered,6455.48,Wallet,144.63,
574,8184,2024-12-14 09:46:13,Delivered,12102.76,UPI,65.75,
575,8291,2023-01-20 18:03:16,Delivered,3538.04,Wallet,116.18,FREESHIP
576,2824,2025-01-17 14:20:52,Delivered,10005.63,Credit Card,38.51,
577,13464,2024-01-09 11:11:21,Cancelled,7215.24,Wallet,4.75,
578,9887,2024-05-22 16:32:49,Delivered,3349.32,Debit Card,72.53,DISC10
579,167,2024-07-07 02:56:41,Shipped,22786.84,Wallet,118.19,
580,788,2025-04-05 02:33:31,Delivered,6878.34,NetBanking,74.9,DISC10
581,14555,2024-10-20 06:27:27,Delivered,4862.24,Debit Card,134.28,WELCOME5
582,11,2023-01-01 16:49:52,Delivered,7644.65,Wallet,113.55,
583,8807,2025-05-04 06:31:30,Delivered,4749.55,UPI,140.89,
584,505,2023-10-09 20:27:02,Shipped,10524.24,NetBanking,139.64,FREESHIP
585,12717,2023-07-14 08:25:30,Delivered,3690.76,Credit Card,95.08,WELCOME5
586,158,2023-05-01 06:26:34,Delivered,4955.45,Debit Card,103.38,
587,10386,2024-11-04 13:50:48,Delivered,3506.56,UPI,84.09,BULK20
588,4357,2024-10-29 20:20:22,Returned,8294.49,UPI,134.86,
589,1290,2025-05-17 18:42:14,Delivered,19703.27,Credit Card,100.72,WELCOME5
590,3486,2025-07-21 21:34:18,Delivered,2462.48,UPI,132.91,FREESHIP
591,7625,2024-09-26 02:37:33,Delivered,333.83,Credit Card,113.6,
592,8555,2023-09-22 22:09:24,Delivered,8147.36,Debit Card,51.53,WELCOME5
593,5927,2023-08-03 05:48:55,Delivered,6709.91,Debit Card,147.89,WELCOME5
594,2657,2023-03-21 18:36:50,Delivered,565.02,Debit Card,4.99,
595,7197,2023-12-23 08:38:42,Returned,6062.56,NetBanking,121.84,WELCOME5
596,2786,2024-05-11 06:34:40,Delivered,5628.92,Debit Card,55.19,DISC10
597,4532,2024-12-31 22:06:34,Returned,546.51,UPI,15.82,BULK20
598,75,2025-03-03 21:53:22,Delivered,7501.73,NetBanking,43.88,
599,14651,2024-07-24 05:42:03,Delivered,13203.86,Debit Card,76.29,
600,136,2024-01-02 13:05:24,Delivered,17979.21,NetBanking,102.9,DISC10
601,6309,2023-06-28 05:42:13,Shipped,7855.68,NetBanking,41.9,
602,7829,2024-02-11 21:18:35,Delivered,1640.27,Wallet,126.41,FREESHIP
603,3678,2023-10-15 04:27:45,Delivered,2610.16,UPI,14.89,
604,1803,2023-09-17 23:34:08,Delivered,8145.4,Wallet,49.06,
605,3661,2024-05-18 17:18:12,Cancelled,2512.64,NetBanking,12.34,
606,14952,2023-05-07 13:31:53,Delivered,7299.52,Wallet,115.99,
607,8384,2023-05-11 04:45:50,Delivered,7696.62,Credit Card,134.08,BULK20
608,9528,2023-10-22 03:08:50,Delivered,5054.6,NetBanking,113.33,
609,12966,2024-06-07 19:00:01,Delivered,15077.55,NetBanking,82.65,FREESHIP
610,13295,2024-02-09 07:18:28,Delivered,24517.81,NetBanking,110.52,
611,10216,2023-10-15 00:00:10,Delivered,13343.96,Credit Card,68.3,
612,7790,2024-05-28 05:35:49,Shipped,20027.26,Wallet,119.5,
613,6617,2025-02-09 19:56:16,Delivered,19272.8,Debit Card,71.22,WELCOME5
614,300,2025-03-18 12:06:04,Delivered,14000.14,UPI,48.79,FREESHIP
615,8147,2025-04-24 06:59:36,Delivered,7576.63,UPI,115.24,WELCOME5
616,4964,2025-07-22 03:31:25,Delivered,8251.59,NetBanking,19.4,
617,3521,2023-09-21 07:14:31,Delivered,4130.85,NetBanking,38.27,WELCOME5
618,13957,2024-08-21 07:48:49,Delivered,7916.97,Wallet,86.62,FREESHIP
619,3301,2024-12-20 21:53:37,Delivered,11655.18,Debit Card,13.05,FREESHIP
620,4562,2025-03-14 12:56:20,Delivered,16671.05,UPI,48.89,BULK20
621,1205,2024-08-10 12:25:03,Delivered,9289.88,Credit Card,101.85,WELCOME5
622,4454,2023-09-05 04:12:19,Returned,24914.39,Wallet,112.47,
623,3669,2024-09-27 10:07:05,Shipped,6025.76,Credit Card,49.94,FREESHIP
624,10833,2023-05-27 15:46:20,Delivered,36625.5,Credit Card,143.34,BULK20
625,7176,2023-07-16 05:40:58,Delivered,5842.54,Debit Card,53.27,FREESHIP
626,10627,2025-03-30 21:32:58,Returned,17033.25,NetBanking,126.83,DISC10
627,14402,2024-03-04 04:56:00,Delivered,6161.28,UPI,95.96,BULK20
628,12105,2024-06-08 13:42:05,Delivered,9417.75,Credit Card,48.71,
629,13808,2024-06-13 11:30:47,Delivered,21880.7,NetBanking,47.23,FREESHIP
630,7173,2023-06-07 15:24:58,Delivered,8019.86,Debit Card,98.71,FREESHIP
631,578,2023-07-19 14:32:44,Delivered,4435.51,NetBanking,98.27,DISC10
632,4282,2024-09-23 03:42:32,Delivered,3079.97,NetBanking,84.13,BULK20
633,758,2024-07-09 07:38:01,Delivered,2278.3,NetBanking,26.87,WELCOME5
634,11150,2024-02-22 05:13:24,Delivered,21260.94,Wallet,56.57,WELCOME5
635,11733,2024-10-25 00:05:11,Delivered,11182.82,Credit Card,143.77,DISC10
636,3305,2023-02-07 07:43:19,Delivered,23539.39,UPI,83.46,FREESHIP
637,14751,2023-03-22 00:28:46,Delivered,15222.46,Wallet,71.37,WELCOME5
638,262,2025-04-12 10:12:15,Returned,4934.89,NetBanking,18.68,BULK20
639,10142,2024-06-15 03:57:54,Delivered,1763.72,NetBanking,82.1,
640,7805,2023-03-01 11:21:38,Delivered,15363.0,Debit Card,0.29,WELCOME5
641,10386,2025-03-30 02:26:01,Processing,2694.13,NetBanking,148.8,
642,2168,2024-01-20 06:41:00,Cancelled,8178.86,Wallet,38.94,WELCOME5
643,13024,2025-04-17 01:29:36,Delivered,5769.18,Wallet,61.19,FREESHIP
644,2176,2025-07-13 21:16:12,Cancelled,2150.71,NetBanking,113.15,
645,8962,2024-07-18 11:37:21,Delivered,3025.37,UPI,128.01,
646,14009,2024-01-02 21:14:20,Delivered,17015.5,Wallet,6.06,FREESHIP
647,13844,2024-11-02 10:01:03,Delivered,15664.08,Credit Card,78.4,DISC10
648,505,2023-12-03 06:59:41,Delivered,8390.73,Debit Card,98.78,DISC10
649,2370,2025-05-19 17:33:49,Delivered,19146.74,NetBanking,30.52,BULK20
650,3238,2023-04-17 07:02:41,Delivered,16851.31,Credit Card,65.64,BULK20
651,6960,2024-12-14 03:18:11,Delivered,9909.9,UPI,81.71,BULK20
652,2162,2025-01-06 23:35:00,Delivered,1933.48,Credit Card,135.24,FREESHIP
653,6112,2024-05-18 11:49:54,Delivered,4151.49,UPI,61.61,BULK20
654,8511,2025-06-14 12:07:53,Delivered,7094.39,Debit Card,1.58,FREESHIP
655,1253,2024-05-11 22:55:04,Delivered,7402.86,NetBanking,80.8,WELCOME5
656,2256,2025-06-20 01:10:31,Delivered,9449.68,Credit Card,19.11,DISC10
657,7122,2024-10-08 15:06:02,Delivered,15615.93,NetBanking,136.79,WELCOME5
658,27,2024-11-09 20:17:22,Delivered,11976.28,UPI,50.47,
659,10603,2025-05-23 13:21:20,Delivered,14073.44,Credit Card,123.17,DISC10
660,14732,2025-01-23 01:47:09,Delivered,1703.3,UPI,81.34,
661,2064,2023-07-01 09:24:02,Delivered,4065.78,UPI,119.44,WELCOME5
662,13174,2023-06-11 22:44:50,Delivered,13168.38,Credit Card,118.5,
663,9528,2023-03-11 11:39:53,Delivered,17270.74,UPI,50.48,
664,982,2023-02-19 06:49:29,Shipped,818.49,UPI,105.52,FREESHIP
665,5162,2024-12-16 14:30:02,Delivered,7196.05,UPI,78.52,
666,5168,2023-01-23 00:35:12,Delivered,4651.15,Debit Card,90.52,WELCOME5
667,11101,2025-05-08 09:51:47,Delivered,1697.84,Credit Card,116.83,
668,10731,2025-02-23 08:48:02,Shipped,16826.3,Debit Card,52.98,
669,12589,2024-01-24 10:17:06,Delivered,7114.44,NetBanking,123.53,DISC10
